FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202509","247.05","0.72","2.77","4.45","11.32","75.69","69.26","20.67","11.1","13.89","-1.32","0.74","99.7","239.04","240.03","109.4","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202510","258.39","0.72","2.77","3.01","14.67","69.9","79.3","19.32","12.39","13.82","-0.24","0.82","99.4","250.69","250.69","114.29","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202511","254.87","0.72","2.77","-1.37","13.1","62.44","64.04","17.55","10.41","13.51","-0.84","0.71","99.5","251.4","251.4","95.72","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202512","251.61","0.72","2.77","-0.49","12.54","72.58","60.53","19.95","9.93","13.51","-0.84","0.67","98.9","246.29","246.29","94.41","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202601","253.98","0.72","2.58","0.96","0.96","62.68","58.87","17.61","9.7","13.51","-0.72","0.67","98","243.6","243.6","6.73","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202602","249.33","0.72","2.58","-1.33","-0.38","61.64","52.92","17.36","8.87","13.51","-1.92","0.59","98.4","247.19","247.19","2.12","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202603","235.87","0.72","2.58","-5.31","-5.67","48.08","41.11","13.98","7.13","13.75","-1.56","0.4","98.9","237.02","237.02","8.04","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202604","272.99","0.72","2.58","14.27","7.79","68.63","58.6","19.03","9.66","15.03","-0.24","0.64","96.3","261.19","261.19","9.47","520030677","2026-07-06T00:00:00"
"12900","איילון חברה לביטוח בע""מ  מניות סחיר","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202605","312.02","0.72","2.58","9.79","18.34","75.48","73.23","20.62","11.62","15.55","3.12","0.8","95","293.24","294.57","10.65","520030677","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","101.11","0.87","0","0.15","0.15","0.12","","0.04","","","","","94.1","0.01","5.89","4.44","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","99.49","0.87","0","0.12","0.27","0.6","","0.2","","","","","94.3","0.01","5.69","4.3","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","98.38","0.87","0","0.19","0.46","0.46","","0.15","","","","","94.2","0.01","5.83","4.43","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","98.37","0.87","0","-0.28","0.18","0","","0","","","","","94","0","6.72","4.42","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","101.52","0.87","0","0.05","0.23","-0.32","","-0.11","","","","","94","0","7.25","4.43","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","102.42","0.87","0","0.25","0.48","-0.21","","-0.07","","","","","94","0","7.32","4.51","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","104.59","0.87","0","0.78","1.26","0.19","","0.06","","","","","93.4","0","9.17","2.72","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","107.12","0.87","0","0.9","2.18","0.46","","0.15","","","","","93.3","0","13.9","4.45","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","106.58","0.87","0","0.58","2.77","1.27","","0.42","","","","","93.2","0","13.8","4.6","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","105.54","0.87","0","0.01","2.78","1.18","","0.39","","","","","93","0","13.18","4.29","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","104.15","0.87","0","0.77","3.57","1.04","","0.35","","","","","93.1","0.03","14.62","6.06","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202412","102.18","0.87","0","0.35","3.93","1.45","5.52","0.48","1.08","2.56","-0.48","-0.41","92.6","0.03","13.46","5.83","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202501","106.46","0.84","0","0.42","0.42","3.24","6.26","1.07","1.22","2.56","-0.36","-0.38","92.5","0.06","13.06","6.51","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202502","109.19","0.84","0","0.68","1.1","4.94","6.39","1.62","1.25","2.56","-0.48","-0.35","92.4","0.04","13.95","7.29","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202503","117.81","0.84","0","0.09","1.19","5.41","9.43","1.77","1.82","2.25","-0.36","-0.29","92.8","0.06","14.19","7.5","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202504","121.8","0.84","0","0.68","1.88","6.52","8.28","2.13","1.6","2.15","-0.36","-0.33","92.6","0.06","15.92","8.96","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202505","123.72","0.84","0","-0.04","1.84","8.11","7.67","2.63","1.49","2.15","-0.36","-0.42","92.6","0.07","15.39","9.64","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202506","128.02","0.84","0","0.9","2.76","9.03","8.63","2.92","1.67","2.15","-0.6","-0.32","92.5","0.07","16","10.05","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202507","132.88","0.84","0","0.26","3.02","8.43","8.85","2.73","1.71","2.15","-0.6","-0.33","92.3","0.09","16.53","10.04","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202508","135.41","0.84","0","0.69","3.74","10.61","8.91","3.42","1.72","2.15","-0.6","-0.3","92","0.12","16.98","10.08","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202509","136.53","0.84","0","0.55","4.31","12.6","10.14","4.03","1.95","2.15","-0.48","-0.23","91.7","0.11","17.57","10.15","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202510","136.11","0.84","0","0.62","4.95","13.1","10.92","4.19","2.09","2.15","-0.48","-0.18","91.6","0.12","17.15","10.1","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202511","138.21","0.84","0","0.18","5.14","13.25","10.2","4.23","1.96","2.11","-0.48","-0.26","91.7","0","17.15","10.24","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202512","138.57","0.84","0","0.14","5.29","13.95","9.8","4.45","1.89","2.11","-0.48","-0.32","91.7","0","16.73","9.94","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202601","140.32","0.84","0","0.45","0.45","13.7","9.89","4.37","1.9","2.11","-0.6","-0.31","91.7","0","16.35","9.64","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202602","148.28","0.84","0","0.06","0.51","15.45","10.35","4.91","1.99","2.11","-0.6","-0.34","91.6","0","17.93","9.84","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202603","154.38","0.84","0","-0.34","0.17","13.98","9.62","4.46","1.85","2.11","-0.6","-0.48","91.9","0","18.39","10.77","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202604","148.56","0.84","0","0.51","0.68","14.15","9.98","4.51","1.92","2.11","-0.6","-0.44","91.5","0","17.84","11.06","520042177","2026-07-06T00:00:00"
"12936","הכשרה - מנוהל באמצעות מור בית השקעות ניהול תיקים בע""מ - אג""ח ממשלות","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202605","148.89","0.84","0","0.58","1.26","13.9","10.21","4.43","1.96","2.15","-0.72","-0.41","91.6","0","20.31","10.59","520042177","2026-07-06T00:00:00"
"12937","הכשרה- מור בית השקעות ניהול תיקים בע""מ- כללי","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","916.95","0.86","0","0.55","0.55","7.31","","2.38","","","","","86.8","389.26","328.02","202.22","520042177","2026-07-06T00:00:00"
"12937","הכשרה- מור בית השקעות ניהול תיקים בע""מ- כללי","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","907.13","0.86","0","1.8","2.36","8.87","","2.87","","","","","87.2","401.59","336.68","208.58","520042177","2026-07-06T00:00:00"
