FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202405","2015-12-31T00:00:00","4.74","2.08","2.02","4.68","554.48","0.34","1.05","0.54","2.75","","8.36","25.71","2.71","4.68","6.96","0.36","0.42","79.2","174.12","199.93","97.72","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202406","2015-12-31T00:00:00","4.86","5.93","-0.86","-1.93","554.48","0.34","1.05","0.57","3.33","0.21","8.2","24.28","2.66","4.44","6.93","0.48","0.4","78.7","177.09","203.01","109.88","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202407","2015-12-31T00:00:00","6.37","1.81","-0.06","4.5","564.4","0.34","1.05","1.06","4.43","","8.9","24.89","2.88","4.55","6.93","0.48","0.42","78.8","180.27","206.63","103.49","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202408","2015-12-31T00:00:00","4.94","1.69","0.22","3.47","573.41","0.34","1.05","0.88","5.35","","8.5","26.67","2.76","4.84","6.93","","0.43","79.3","183.16","214.45","104.2","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202409","2015-12-31T00:00:00","5.28","2.59","0.35","3.04","582.58","0.34","1.05","1.33","6.75","-0.02","10.2","26.85","3.29","4.87","6.93","0.36","0.49","78.8","189.92","210.48","103.81","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202410","2015-12-31T00:00:00","4.99","1.7","-0.79","2.5","585.55","0.34","1.05","0.34","7.11","","8.71","25.89","2.82","4.71","6.93","0.36","0.46","79.2","190.55","214.6","101.73","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202411","2015-12-31T00:00:00","5.27","1.68","0.08","3.67","600.4","0.34","1.05","1.63","8.86","","10.26","27.14","3.31","4.92","6.96","0.36","0.52","79.8","193.07","209.31","96.99","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202412","2015-12-31T00:00:00","7.22","1.69","-3.57","1.96","606.04","0.34","1.05","0.73","9.65","0.14","9.62","27.14","3.11","4.92","6.96","0.24","0.52","79.9","191.82","207.09","104.49","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202501","2015-12-31T00:00:00","7.08","2.59","4.6","9.09","620.49","0.27","1.06","1.04","1.04","","12.2","28.17","3.91","5.09","6.96","0.36","0.55","80.4","201.21","209.9","105.73","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202502","2015-12-31T00:00:00","3.97","10.83","1.18","-5.68","622.53","0.27","1.06","-0.02","1.02","","12.97","30.95","4.15","5.54","6.86","0","0.56","80.3","196.48","206","97.67","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202503","2015-12-31T00:00:00","5.29","3.24","3.43","5.48","621.05","0.27","1.06","-0.83","0.18","0.26","11.52","43.44","3.7","7.48","5.2","0.96","0.78","79.7","198","213.19","100.4","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202504","2015-12-31T00:00:00","5.62","4.09","-1.24","0.29","627.02","0.27","1.06","0.92","1.1","","13.54","37.95","4.32","6.65","4.82","0.84","0.75","80.2","203.1","215.78","97.15","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202505","2015-12-31T00:00:00","6.61","2.61","-2.38","1.62","636.77","0.27","1.06","1.59","2.71","","17.97","38.13","5.66","6.67","4.82","0.72","0.8","80.6","210.09","215.11","104.01","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202506","2015-12-31T00:00:00","4.94","3.06","-0.89","0.99","655.15","0.27","1.06","2.65","5.43","0.21","22.41","42.77","6.97","7.38","4.88","0.36","0.95","80.8","217.45","215.92","110.79","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202507","2015-12-31T00:00:00","7.75","3.54","1.86","6.07","664.6","0.27","1.06","0.69","6.16","","20.57","40.67","6.43","7.06","4.82","0.36","0.92","81.1","220.37","211.13","108.52","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202508","2015-12-31T00:00:00","5.62","1.34","3.11","7.39","678.04","0.27","1.06","1","7.22","","23.35","38.71","7.25","6.76","4.75","0.36","0.92","81.4","222.98","212.72","108.44","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202509","2015-12-31T00:00:00","5.49","8.7","2.87","-0.34","689.88","0.27","1.06","1.87","9.23","0.25","29.86","43.24","9.1","7.45","4.71","0.36","1.06","81.5","229.3","213.2","117.91","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202510","2015-12-31T00:00:00","5.78","5.29","-4.57","-4.08","692.2","0.27","1.06","1.17","10.5","","29.48","44.51","8.99","7.64","4.71","0.36","1.1","81.3","232.68","215.69","113.23","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202511","2015-12-31T00:00:00","5.16","4.33","-1.98","-1.15","698.82","0.27","1.06","1.06","11.68","","29.64","39.96","9.04","6.95","4.4","0.48","1.09","81.5","238.45","216.65","113.69","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202512","2015-12-31T00:00:00","4.86","3.4","-2.23","-0.77","703.18","0.27","1.06","0.85","12.63","0.21","32.18","38.81","9.75","6.78","4.4","0.36","1.08","81.5","251.18","228.69","123.03","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202601","2015-12-31T00:00:00","12.61","17.42","-3.47","-8.28","1208.08","0.26","1.05","1.74","1.74","","32.03","39.64","9.7","6.91","4.4","0.36","1.15","79.2","375.96","405.94","182.28","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202602","2015-12-31T00:00:00","10.33","28.24","13.09","-4.82","1213.68","0.26","1.05","0.52","2.27","","35.23","39.52","10.58","6.89","4.4","0.24","1.14","79.1","384.35","405.19","182.94","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202603","2015-12-31T00:00:00","14.75","19.82","-8.33","-13.4","1177.51","0.26","1.05","-1.84","0.39","0.25","32.34","34.67","9.79","6.13","4.5","0","0.85","79.1","364.11","390.48","162.14","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202604","2015-12-31T00:00:00","10.94","20.5","-0.18","-9.74","1205.85","0.26","1.05","2.75","3.15","","34.42","35.98","10.36","6.34","4.57","0","0.96","78.9","377.45","397.18","170.71","512245812","2026-07-06T00:00:00"
"1619","מנורה מבטחים משלימה - יעד לפרישה 2030","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202605","2015-12-31T00:00:00","8.92","20.36","9.62","-1.82","1223.86","0.26","1.05","1.81","5.01","","35.69","36.78","10.71","6.46","4.61","0.36","1.03","78.8","381.61","391.94","170.94","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202401","2015-12-31T00:00:00","8.39","2.37","-8.91","-2.89","732.37","0.34","1.05","0.08","0.08","","12.17","28.65","3.9","5.17","7.72","0.6","0.44","77.4","272.51","305.59","165.74","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202402","2015-12-31T00:00:00","6.67","11.8","-2.22","-7.35","745.07","0.34","1.05","1.8","1.88","","13.34","29.27","4.26","5.27","7.76","0.48","0.48","77.4","284.04","305.26","171.95","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202403","2015-12-31T00:00:00","7.17","2.05","-5.64","-0.52","758","0.34","1.05","2","3.92","0.15","13.59","30.91","4.34","5.53","7.76","0.48","0.54","77.5","302.18","319.43","188.33","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202404","2015-12-31T00:00:00","6.14","2.9","-3.4","-0.16","748.78","0.34","1.05","-1.15","2.72","","10.14","27.06","3.27","4.91","7.79","0.48","0.44","76.8","295.93","316.39","171.67","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202405","2015-12-31T00:00:00","6.96","1.37","-5.18","0.41","755.8","0.34","1.05","0.78","3.53","","9.64","29.26","3.12","5.27","7.76","0.48","0.47","77.3","303.21","327.39","180.17","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202406","2015-12-31T00:00:00","7.11","2.18","-0.23","4.7","763.71","0.34","1.05","0.69","4.24","0.21","9.6","27.5","3.1","4.98","7.72","0.6","0.45","77.2","305.43","333.32","201.06","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202407","2015-12-31T00:00:00","9.47","2.07","-3.73","3.67","775.16","0.34","1.05","1.16","5.45","","10.42","28.18","3.36","5.09","7.72","0.36","0.48","77.3","310.92","340.69","189.33","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202408","2015-12-31T00:00:00","7.5","2.34","2.98","8.14","790.71","0.34","1.05","0.82","6.31","","9.85","30.23","3.18","5.42","7.72","","0.48","77.9","315.8","352.41","189.53","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202409","2015-12-31T00:00:00","8.29","2.07","-2.03","4.19","804.99","0.34","1.05","1.57","7.98","-0.02","11.92","30.41","3.83","5.45","7.72","0.24","0.54","77.5","327.46","345.52","189.67","512245812","2026-07-06T00:00:00"
"1638","מנורה מבטחים משלימה - יעד לפרישה 2035","665","מנורה מבטחים משלימה","קרנות כלליות","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202410","2015-12-31T00:00:00","8.25","2.05","2.27","8.47","813.71","0.34","1.05","0.3","8.31","","10.1","29.15","3.26","5.25","7.72","0.24","0.51","78.1","328.42","351.79","186.32","512245812","2026-07-06T00:00:00"
